callback_ms,sensor_to_cmd_ms
154.25804799997422,238.530911
20.139711999945575,104.19900799999999
9.743424000134837,93.786464
10.025600000062695,92.95321600000001
9.252864000245609,92.646176
9.046591999776865,92.352895
9.192319999783649,92.254239
9.07913599985477,92.557888
9.079423999992287,92.484543
9.267007999824273,92.455071
8.807424000224273,92.05513499999999
9.059616000286042,92.59753599999999
9.216928000114422,92.369088
9.301535999838961,92.505567
13.717600000290986,97.069856
9.1619200002242,92.573504
9.121024000251055,92.350304
8.953600000040751,91.625119
9.57795200019973,92.894592
9.001504000025307,92.206687
5.336031999831903,89.501728
6.355327999699512,90.843903
5.128543999944668,89.511903
4.7330879997389275,88.73504
6.1326079999162175,90.192256
6.140736000361358,90.650304
3.256960000271647,87.595455
4.412767999838252,88.753151
4.433088000041607,89.114687
2.669471999979578,86.853632
4.2154239999945275,88.673695
4.244832000040333,88.782239
3.310080000119342,87.73561500000001
4.460959999960323,89.249312
4.41865599987068,88.824287
4.172224000285496,88.876319
4.309695999836549,88.72300700000001
4.282591999981378,88.674144
4.165344000284676,88.615776
4.267455999979575,88.535135
4.63718399987556,89.347999
2.983776000291982,87.200255
4.2968960001417145,88.794528
4.238656000325136,88.730368
2.7642240002023755,87.173504
5.288800000016636,89.714207
6.330463999802305,91.1512
4.005663999578246,88.35913500000001
4.327199999806908,88.711647
4.296639999665786,88.75439899999999
5.080895999981294,89.353535
6.203167999956349,90.561088
4.827936000310729,89.452831
3.6146560000815953,87.573311
4.209440000067843,88.875071
4.276063999895996,88.890079
4.02038399988669,88.79552
3.6998719997427543,88.035712
4.348959999788349,88.779168
3.641408000021329,87.327327
4.416671999933897,89.053311
4.316640000070038,88.843935
4.26780800034976,88.451519
4.294207999919308,89.00614399999999
4.533472000275651,89.18588700000001
4.032255999845802,88.587647
4.3292159998600255,88.789984
4.385216000173386,88.889055
4.14729600015562,88.668384
4.797759999746631,89.481055
4.145568000240019,88.63689600000001
4.525183999703586,88.888863
4.22115199990003,88.806464
4.221984000196244,88.61878300000001
4.160863999914,88.687744
4.321183999763889,88.95827200000001
4.263775999788777,88.68947200000001
4.171328000211361,88.720192
4.549664000023768,89.01407999999999
6.457311999838566,90.864352
3.0350399997587374,87.50268799999999
6.429920000300626,90.917824
6.054400000266469,90.349311
6.120288000147411,90.594143
4.997088000436634,89.659615
4.217919999973674,88.61808
4.105248000087158,88.520287
4.209279999940918,88.739328
2.890272000058758,87.144384
4.168991999904392,88.566783
4.310207999878912,88.909312
4.165696000200114,88.903839
4.23951999982819,88.669215
4.198079999696347,88.76537499999999
4.156479999892326,88.614655
4.184224000255199,88.673152
4.2005119998975715,88.741344
4.138079999847832,88.72963200000001
4.1644160000942065,88.72569600000001
4.3039679999310465,88.759872
4.1251519996876596,88.625631
6.382016000316071,90.827839
4.2760960000123305,88.84966299999999
4.2215359999318025,88.79804800000001
4.169215999809239,88.70688
4.1482879996692645,88.70310400000001
4.032608000215987,88.455135
4.157311999733793,88.73984
5.33811200011769,89.841215
4.319456000303035,88.83766299999999
4.228064000017184,88.8472
4.210879999845929,88.82931099999999
4.391871999814612,88.885216
4.2448959998182545,88.720544
4.239712000071449,88.815647
4.159584000262839,88.741632
4.2283839998162875,88.93696
4.228128000249853,89.01375999999999
4.143296000165719,88.589216
4.43046400005187,88.982687
6.676320000224223,91.190847
4.202495999834355,88.768415
4.3745919997491,89.226815
4.661407999719813,89.359807
4.195200000140176,88.690752
4.325280000102794,88.68224
4.703583999798866,89.18912
4.340383999988262,88.966943
4.470079999919108,88.661535
7.012319999830652,91.495808
6.103296000219416,90.760863
3.480416000002151,88.108479
4.545631999917532,89.02678399999999
4.155136000008497,88.63577599999999
4.369567999674473,89.039136
4.451776000223617,89.04089599999999
4.207231999771466,88.80473599999999
3.482527999949525,87.243071
4.24204799992367,89.05603099999999
4.173696000179916,88.67926399999999
4.466015999696538,88.800544
4.5120960003259825,89.051039
4.129120000015973,88.583456
4.10790400019323,88.465088
4.545088000213582,89.081984
4.055648000303336,88.536063
2.6730879999377066,86.937887
3.8452160001725133,87.429984
4.237504000229819,88.75174399999999
4.17526400042334,88.712767
4.230303999975149,89.033055
4.19190399998115,88.39372800000001
4.416544000378053,88.774559
4.478335999920091,89.39900800000001
4.180479999831732,88.44659200000001
4.188191999674018,88.56844799999999
4.847583999890048,89.345311
3.454815999702987,87.182463
4.232352000144601,88.579712
4.477952000343066,89.066015
3.6319680002634414,87.571904
4.172031999587489,88.54313499999999
4.545951999716635,89.104319
3.63894399970377,87.543519
4.195936000087386,88.593664
4.273184000339825,88.958112
3.941087999919546,87.805119
4.366495999875042,88.694527
4.261728000074072,89.074623
2.8916160003973346,87.27462299999999
3.752223999981652,88.344735
4.465792000246438,89.26601500000001
4.234816000007413,88.84294299999999
4.271616000096401,88.813664
3.486080000129732,88.24307200000001
4.214783999941574,88.774495
6.414464000044973,90.866943
4.369343999769626,89.097343
3.5211839999647054,87.19619100000001
4.146335999848816,88.547679
3.0905599996913224,87.893568
4.17747200026497,88.640639
3.7077759998283,88.260032
3.638496000348823,88.571007
4.309215999910521,88.863167
3.0967359998612665,87.259487
3.171775999817328,87.684735
4.511776000072132,88.998048
2.837248000105319,87.335071
3.7161919999562087,87.91209599999999
5.302816000039456,89.26032000000001
5.954239999937272,90.35807899999999
3.5706879998542718,88.07872
4.182848000255035,88.718783
4.139648000091256,87.97382400000001
3.497887999856175,88.05798300000001
4.300447999867174,88.865375
2.825823999955901,87.342528
3.3318079999844485,87.617088
4.386208000141778,89.024864
3.0789759998697264,87.49059100000001
4.085248000137653,87.917023
4.364191999684408,88.76688
4.311327999857895,88.714527
3.7889919999543054,88.04851099999999
4.399775999900157,89.101536
3.5564799995881913,87.296511
4.499231999943731,89.222528
4.403872000239062,88.874751
4.3072960002064065,88.967968
4.357568000159517,89.071872
4.422143999818218,89.085695
4.3610879997686425,88.88761600000001
3.4685119999267044,87.866944
6.9125439999879745,91.314784
5.544319999899017,90.165632
4.284191999886389,88.413984
4.134239999984857,88.861919
4.071871999713039,88.58310399999999
4.211295999994036,88.718752
4.0318719998140296,88.612415
4.081120000137162,88.505247
4.1999040004157,88.95888000000001
6.085087999963434,90.549824
4.3228159997852345,88.909536
4.271327999958885,88.868351
4.150176000166539,88.843167
4.081216000031418,88.77510299999999
4.119488000014826,88.520767
4.042655999910494,88.442784
4.06624000015654,88.50064
4.153664000114077,88.891103
4.019263999907707,88.67926299999999
4.072864000136178,88.284992
4.200767999918753,88.867232
4.085632000169426,88.494848
4.1128960001515225,88.602495
4.156863999924099,88.650239
3.9601280000169936,88.474559
4.047807999995712,88.598208
4.078496000147425,88.773695
4.037632000290614,88.475296
4.082079999989219,88.719488
4.1535039999871515,88.805888
4.123711999909574,88.847616
4.172800000105781,88.690847
4.276799999843206,88.89836700000001
4.252223999628768,88.64927899999999
4.179871999895113,88.631264
4.112480000003416,88.706432
4.095775999758189,88.718431
4.36790399999154,89.005919
4.12566400018477,88.625119
4.384352000215586,88.79878400000001
4.138367999985348,88.660736
4.119327999887901,88.548384
4.051039999922068,88.01024000000001
4.231359999721462,88.880607
4.135328000302252,88.696991
4.050944000027812,88.508544
4.928032000407256,88.917376
4.238815999997314,88.66035099999999
4.082815999936429,88.413279
6.2631999999211985,90.817824
6.3154240001495054,90.87980700000001
3.9921280003909487,88.492608
4.2810559998542885,88.289983
6.119808000221383,90.245503
4.173375999926066,88.698367
4.166336000253068,88.68883199999999
4.2378240000289225,88.713632
4.045375999794487,88.489568
4.065791999892099,88.70214299999999
4.212704000110534,88.662048
4.025728000215167,88.564256
4.082048000327632,88.055391
4.06425599976501,88.32303900000001
4.088864000095782,88.597887
4.255679999914719,88.761279
4.167840000263823,88.40252799999999
3.988255999956891,88.62643100000001
5.949823999799264,90.375935
6.206112000199937,90.501695
6.221664000349847,90.70777600000001
5.501183999967907,89.493504
4.147552000176802,88.84844799999999
4.114656000183459,88.582176
4.163839999819174,88.937759
4.148991999954887,88.68448
4.199936000077287,88.893919
4.106591999970988,88.642111
4.155999999966298,88.571167
4.180800000085583,88.650272
4.072543999882328,88.685823
4.1767040002014255,88.57641600000001
4.188063999663427,88.658272
4.141696000260708,88.809984
4.245472000093287,88.786495
4.152192000219657,88.617503
4.7641280002608255,89.19887899999999
4.177247999905376,88.933183
4.063135999786027,88.348576
4.8831680001057975,89.37398400000001
4.275199999938195,88.497919
4.169568000179424,88.466847
4.077344000052108,88.371904
4.107328000372945,88.695007
4.930176000016218,89.59737500000001
4.349247999925865,88.685568
4.4844159997410316,89.085408
4.168959999788058,88.614976
3.512799999953131,87.97379199999999
4.3734400001085305,88.961215
4.154591999849799,88.743103
5.778879999979836,90.425087
4.888383999968937,89.512095
4.1955520000556135,88.617599
5.347999999685271,89.80902400000001
4.294719999961671,88.739712
4.1180799998983275,88.62816
6.686144000013883,91.180448
6.255679999867425,90.84953499999999
6.242079999992711,90.80176
6.092032000196923,90.455168
6.188639999891166,90.689984
6.150367999907758,90.66371199999999
6.124544000158494,90.603647
6.208799999967596,90.822144
6.265343999984907,90.647264
6.16390400000455,90.576192
4.995488000076875,89.81132799999999
4.579199999625416,89.083168
5.236160000094969,89.930048
4.217568000058236,88.878496
4.448415999831923,89.054399
6.230783999853884,90.68079900000001
6.198271999892313,91.000287
6.381824000072811,90.912479
6.062527999802114,90.669952
4.220255999825895,88.900415
4.3823999999403895,88.817856
4.231615999742644,88.7816
4.3181440000807925,88.837151
4.551104000256601,89.154496
4.372160000002623,88.889279
4.6116799999254,89.444799
3.4481279999454273,88.133727
4.147776000081649,88.737759
4.316319999816187,89.007391
4.155872000410454,88.607263
4.259775999798876,88.715232
4.318336000324052,88.887647
4.161247999945772,88.66912
4.4159359999866865,88.905599
4.289056000288838,88.910943
4.218399999899702,88.668031
4.137727999932395,88.6744
4.22115199990003,88.699007
4.657280000174069,89.051263
4.326144000060594,89.063423
4.61408000001029,89.279615
4.365343999779725,88.851231
4.352767999989737,88.780255
4.338879999977507,88.934016
4.181728000276053,88.628224
4.192127999885997,88.64672
3.835872000308882,87.771456
4.213567999613588,88.611008
4.387456000131351,88.928672
4.484704000333295,89.12518399999999
4.165791999639623,88.609375
4.167680000136897,88.781375
4.290048000257229,88.99974300000001
4.3753280001510575,88.891936
4.407135999827005,88.867903
4.401728000175353,89.073663
4.1601279999667895,88.49212800000001
2.942144000371627,87.379039
4.161536000083288,88.972832
4.174943999714742,88.546975
4.451103999599582,88.939424
4.387104000215913,89.06672
4.127008000068599,88.702944
4.7009919999254635,89.381056
4.318399999647227,88.850752
4.158303999702184,88.45664000000001
4.258175999893865,88.706879
4.325727999912488,88.676671
4.049312000006466,88.370431
3.0676800001856463,87.655424
3.2805760001792805,87.917024
4.067167999892263,88.60271999999999
4.20799999983501,88.63849499999999
4.402240000217716,88.902912
4.2447360001460765,88.615871
4.3955839996669965,89.0776
4.471775999718375,89.223743
3.153216000100656,86.930592
3.9742080002724833,87.736096
4.5701119997829664,88.898592
7.376576000297064,91.856383
5.675967999650311,90.248159
4.29759999997259,89.042112
4.250815999967017,88.68886300000001
4.371903999981441,89.04243100000001
4.342303999692376,88.862655
4.126463999909902,88.814432
4.293152000172995,88.725632
4.2163520001849975,88.876192
4.085279999799241,88.694655
4.27190399977917,88.60108799999999
4.281343999991805,88.789375
4.110591999960889,88.59452800000001
4.348832000232505,88.624064
4.314048000196635,89.021632
4.243808000410354,88.820095
4.214720000163652,88.68214300000001
4.3079679999209475,89.079999
4.12659200037524,88.768639
4.205856000226049,88.61616
5.445375999897806,90.252032
6.198368000241317,90.766783
6.1448960000234365,90.794016
6.167680000089604,90.719231
6.176031999984843,90.70070399999999
5.409440000221366,89.3416
4.904160000023694,89.428704
4.345247999935964,88.745023
4.180639999958657,88.895072
4.235072000028595,88.819712
4.195263999918097,88.667136
3.7676800002373056,87.976448
4.177983999852586,88.80476700000001
4.224448000059056,88.80595199999999
5.000992000077531,89.66163200000001
6.103040000198234,90.97513599999999
4.909727999802271,89.50003199999999
3.461855999830732,87.33663999999999
4.287616000056005,88.841023
4.173792000074172,88.63945600000001
4.185984000287135,88.387936
4.403679999995802,89.137375
4.555712000183121,88.940383
4.281919999812089,88.226048
4.4917440000062925,89.127488
4.446112000096036,88.916287
4.167616000358976,88.577376
4.309152000132599,89.05107199999999
4.184575999715889,88.608031
4.09996799999135,88.38112
4.294144000141387,88.479263
4.215104000195424,88.93520000000001
3.979583999807801,87.852192
4.45824000007633,89.021663
4.19670400015093,88.815839
4.237407999880816,88.95046400000001
4.216511999857175,88.922943
4.107520000161458,88.54415999999999
4.044543999953021,88.650239
4.3353920000299695,89.061567
4.4133119999969495,88.838688
4.663967999931629,89.627103
4.37865599997167,89.023168
2.995840000039607,87.477151
4.144800000176474,88.70022399999999
4.353344000264769,89.065407
4.417631999785954,88.799744
4.840319999857456,89.39104
4.432608000115579,89.07664
3.944223999951646,88.426752
6.274591999954282,90.91203200000001
6.234080000012909,90.812991
3.857087999676878,88.149216
4.396256000291032,88.95289600000001
4.690176000167412,89.178975
3.7492159999601427,88.240671
4.453791999821988,89.100831
4.283552000288182,88.769343
3.525439999975788,87.826303
4.463199999918288,89.20489500000001
4.3124159997205425,88.876544
3.8682879999214492,88.40476699999999
4.759104000186198,89.55779199999999
4.193279999981314,89.032703
3.617920000124286,88.06432
