Training with CNNTD3 on cuda for 60 epochs, reward=harsh
2026-07-08 18:37 | WARNING  | The state dimension 4 of r0 is larger than the desired dimension 3, the state dimension is truncated
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_6 at state [6.31, 5.15, -0.02]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_5 at state [3.65, 8.3, 0.04]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_1 at state [7.89, 3.05, 0.35]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [6.73, 9.85, 0.74]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [9.85, 5.21, -0.64]
Average Reward: -200.06392119181677
Average Collision rate: 1.0
Average Goal rate: 0.0
..............................................
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_5 at state [7.35, 6.84, -0.24]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [9.83, 4.02, -0.15]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_7 at state [7.06, 4.1, -0.3]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [9.82, 5.16, -1.18]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_3 at state [4.02, 7.89, 0.26]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_2 at state [4.92, 5.16, 1.04]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_7 at state [7.0, 3.01, 0.11]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_4 at state [4.32, 7.21, -0.53]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [9.81, 4.86, 0.35]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_6 at state [8.52, 5.92, 0.1]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_6 at state [3.65, 6.27, 0.37]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_5 at state [6.5, 3.9, -1.49]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_6 at state [5.39, 8.34, -0.47]
